dtm,res_m,row,col,x_m,y_m,depth_m,frangi,score
PRCLRMPIT01,4.0,2579,1097,3342851.3434491963,1071597.2765000006,37.47639083862305,0.02790585719048977,1.0458108186721802
PRCLRMPIT01,4.0,3976,845,3339616.939304119,1053669.575500001,41.27328109741211,0.02523224428296089,1.0414174795150757
PRCLRMPIT01,4.0,915,612,3336626.39896363,1092951.3885000004,48.18467712402344,0.021608924493193626,1.0412189960479736
PRCLRMPIT01,4.0,2281,1067,3342466.295336687,1075421.5105000006,36.9748420715332,0.02807040885090828,1.0378988981246948
PRCLRMPIT01,4.0,294,1083,3342671.6543300254,1100920.6815000002,42.35538101196289,0.023987844586372375,1.0160143375396729
PRCLRMPIT01,4.0,146,373,3333558.8490006397,1102819.9655,38.65647888183594,0.02618572674691677,1.0122480392456055
PRCLRMPIT01,4.0,385,627,3336818.923019885,1099752.8785,41.86720657348633,0.024129444733262062,1.0102324485778809
PRCLRMPIT01,4.0,4101,377,3333610.1887489744,1052065.450500001,29.702991485595703,0.033994656056165695,1.0097429752349854
PRCLRMPIT01,4.0,108,636,3336934.437453638,1103307.6195,34.615421295166016,0.029160236939787865,1.0093939304351807
PRCLRMPIT01,4.0,2285,1075,3342568.974833356,1075370.1785000006,37.69860076904297,0.026747841387987137,1.0083562135696411
PRCLRMPIT01,4.0,1281,668,3337345.155440314,1088254.5105000003,50.7536735534668,0.01983262598514557,1.0065786838531494
PRCLRMPIT01,4.0,4545,946,3340913.2679495667,1046367.5985000011,35.921302795410156,0.027758222073316574,0.9971114993095398
PRCLRMPIT01,4.0,2665,1054,3342299.4411545997,1070493.6385000006,110.17057037353516,0.008887248113751411,0.9791132211685181
PRCLRMPIT01,4.0,1479,935,3340772.0836416464,1085713.5765000004,60.08632278442383,0.016294825822114944,0.9790961742401123
PRCLRMPIT01,4.0,542,604,3336523.719466961,1097738.0975000001,70.7807846069336,0.01380530372262001,0.9771502017974854
PRCLRMPIT01,4.0,307,554,3335881.972612779,1100753.8525,33.022544860839844,0.029484979808330536,0.9736690521240234
PRCLRMPIT01,4.0,3061,533,3335612.4389340226,1065411.7705000008,35.79694366455078,0.02718256041407585,0.9730525612831116
PRCLRMPIT01,4.0,394,632,3336883.097705303,1099637.3815000001,66.71382141113281,0.014523862861096859,0.968942403793335
PRCLRMPIT01,4.0,1346,400,3333905.3923018984,1087420.3655000003,34.90818786621094,0.027530549094080925,0.9610415697097778
PRCLRMPIT01,4.0,3169,909,3340438.3752774717,1064025.8065000009,35.7696533203125,0.026859788224101067,0.9607653021812439
PRCLRMPIT01,4.0,547,594,3336395.3700961247,1097673.9325,73.73693084716797,0.013027004897594452,0.9605713486671448
PRCLRMPIT01,4.0,3069,532,3335599.603996939,1065309.1065000007,34.518489837646484,0.027819035574793816,0.9602711200714111
PRCLRMPIT01,4.0,43,656,3337191.1361953104,1104141.7645,27.16287612915039,0.03534571826457977,0.9600913524627686
PRCLRMPIT01,4.0,2656,342,3333160.965951047,1070609.1355000008,35.74712371826172,0.02652975171804428,0.9483622908592224
PRCLRMPIT01,4.0,4719,947,3340926.1028866502,1044134.6565000012,35.36482238769531,0.026763521134853363,0.9464871883392334
PRCLRMPIT01,4.0,1471,925,3340643.73427081,1085816.2405000003,50.16700744628906,0.018857501447200775,0.9460244178771973
PRCLRMPIT01,4.0,782,861,3339822.298297457,1094658.1775000002,33.05208206176758,0.028577249497175217,0.9445375800132751
