dtm,res_m,row,col,x_m,y_m,depth_m,frangi,score
SWFECUNPIT1,4.0,2538,487,-4129729.2312308964,-203830.7147999317,32.590370178222656,0.005634598433971405,0.18363365530967712
SWFECUNPIT1,4.0,1421,355,-4131021.279389536,-192901.09319993536,27.88601303100586,0.006503514014184475,0.18135707080364227
SWFECUNPIT1,4.0,4973,612,-4128505.700777639,-227656.70279992378,4.080498218536377,0.04389440268278122,0.1791110336780548
SWFECUNPIT1,4.0,4729,469,-4129905.4196161656,-225269.21159992454,58.197059631347656,0.0030494569800794125,0.1774694323539734
SWFECUNPIT1,4.0,2534,477,-4129827.113667157,-203791.5755999317,34.67767333984375,0.005095680244266987,0.17670632898807526
SWFECUNPIT1,4.0,4718,475,-4129846.690154409,-225161.57879992458,86.21409606933594,0.002046019770205021,0.1763957440853119
SWFECUNPIT1,4.0,4723,499,-4129611.772307384,-225210.50279992458,129.26512145996094,0.0013568708673119545,0.17539608478546143
SWFECUNPIT1,4.0,1270,522,-4129386.6427039844,-191423.58839993583,41.670894622802734,0.004166986793279648,0.17364206910133362
SWFECUNPIT1,4.0,4705,515,-4129455.1604093667,-225034.37639992463,125.30755615234375,0.0013146919663995504,0.16474083065986633
SWFECUNPIT1,5.0,4084,1233,-4122427.2014858564,-218958.01559992667,78.87104797363281,0.020199457183480263,1.593152403831482
SWFECUNPIT1,5.0,4094,1233,-4122427.2014858564,-219055.86359992664,73.34446716308594,0.021304581314325333,1.5625731945037842
SWFECUNPIT1,5.0,2479,232,-4132225.2333555417,-203253.4115999319,28.635875701904297,0.03834163025021553,1.0979461669921875
SWFECUNPIT1,5.0,4094,1224,-4122515.295678491,-219055.86359992664,58.30925369262695,0.0186187531799078,1.0856455564498901
SWFECUNPIT1,5.0,3165,944,-4125256.0038937875,-209965.78439992966,64.0393295288086,0.014724450185894966,0.9429439306259155
SWFECUNPIT1,5.0,3176,947,-4125226.6391629092,-210073.41719992962,59.35323715209961,0.01584191434085369,0.940268874168396
SWFECUNPIT1,5.0,3169,957,-4125128.7567266487,-210004.92359992964,55.30342102050781,0.0161345936357975,0.8922982215881348
SWFECUNPIT1,5.0,3277,934,-4125353.886330048,-211061.6819999293,54.86863708496094,0.014913315884768963,0.8182733058929443
SWFECUNPIT1,5.0,2376,549,-4129122.360126081,-202245.57719993225,70.51321411132812,0.011476391926407814,0.8092373013496399
SWFECUNPIT1,5.0,2387,556,-4129053.842420698,-202353.2099999322,70.65506744384766,0.011266673915088177,0.7960476279258728
SWFECUNPIT1,5.0,1563,315,-4131412.809134579,-194290.5347999349,54.430904388427734,0.01336971577256918,0.7277257442474365
SWFECUNPIT1,5.0,1560,306,-4131500.903327213,-194261.1803999349,58.108848571777344,0.012256310321390629,0.7122001051902771
SWFECUNPIT1,5.0,3658,1267,-4122094.40120257,-214789.69079992804,15.651081085205078,0.04292333126068115,0.6717965602874756
SWFECUNPIT1,5.0,2930,1207,-4122681.695820134,-207666.35639993043,10.139730453491211,0.06426452845335007,0.6516249775886536
SWFECUNPIT1,5.0,1725,329,-4131275.7737238137,-195875.67239993435,56.840065002441406,0.011419229209423065,0.6490697264671326
SWFECUNPIT1,5.0,1714,333,-4131236.6207493097,-195768.0395999344,60.201175689697266,0.01072664838284254,0.6457568407058716
SWFECUNPIT1,5.0,3764,1210,-4122652.331089256,-215826.8795999277,43.83790588378906,0.01365592796355486,0.5986472964286804
SWFECUNPIT1,5.0,1715,323,-4131334.5031855702,-195777.82439993438,55.40426254272461,0.010493612848222256,0.5813908576965332
