dtm,res_m,row,col,x_m,y_m,depth_m,frangi,score
INGENIIPIT,2.0,1154,517,-343307.874462079,-1083367.6890003018,47.95986557006836,0.18516647815704346,8.880558967590332
INGENIIPIT,2.0,1151,518,-343302.2317074162,-1083350.7630003018,50.77256393432617,0.17467309534549713,8.868600845336914
INGENIIPIT,2.0,1374,695,-342303.46413209307,-1084608.9290003022,37.09636306762695,0.23826369643211365,8.838716506958008
INGENIIPIT,2.0,1390,691,-342326.0351507444,-1084699.2010003023,35.22588348388672,0.25082629919052124,8.835577964782715
INGENIIPIT,2.0,1392,688,-342342.963414733,-1084710.4850003023,35.972023010253906,0.2446032166481018,8.798872947692871
INGENIIPIT,2.0,3061,795,-341739.1886658088,-1094126.983000305,32.55751419067383,0.2701460123062134,8.795282363891602
INGENIIPIT,2.0,1155,591,-342890.3106170287,-1083373.3310003018,84.51856994628906,0.10341440886259079,8.740437507629395
INGENIIPIT,2.0,1394,685,-342359.8916787215,-1084721.7690003023,35.331687927246094,0.24556125700473785,8.676094055175781
INGENIIPIT,2.0,1135,535,-343206.3048781479,-1083260.491000302,81.32625579833984,0.10249953716993332,8.33590316772461
INGENIIPIT,2.0,2267,742,-342038.25466293946,-1089647.2350003037,54.08659362792969,0.1540067344903946,8.329699516296387
INGENIIPIT,2.0,1117,563,-343048.30774758826,-1083158.9350003018,83.05171966552734,0.09853633493185043,8.183611869812012
INGENIIPIT,2.0,1187,586,-342918.52439034294,-1083553.875000302,51.0091438293457,0.15943044424057007,8.132410049438477
INGENIIPIT,2.0,1189,581,-342946.73816365714,-1083565.159000302,52.97779083251953,0.15281763672828674,8.095940589904785
INGENIIPIT,2.0,1145,609,-342788.74103309755,-1083316.9110003018,51.580482482910156,0.15558035671710968,8.024909973144531
INGENIIPIT,2.0,2452,1090,-340074.57604027033,-1090691.005000304,29.3328800201416,0.27296945452690125,8.006979942321777
INGENIIPIT,2.0,583,850,-341428.8371593525,-1080146.107000301,28.154579162597656,0.2837623059749603,7.989208221435547
INGENIIPIT,2.0,1106,585,-342924.1671450058,-1083096.8730003017,50.484535217285156,0.15767425298690796,7.960111141204834
INGENIIPIT,2.0,3080,795,-341739.1886658088,-1094234.181000305,29.303512573242188,0.2691407799720764,7.886770248413086
INGENIIPIT,2.0,1133,589,-342901.59612635436,-1083249.207000302,83.74166107177734,0.09250718355178833,7.746705055236816
INGENIIPIT,2.0,1130,588,-342907.2388810172,-1083232.2810003017,82.79329681396484,0.09336788952350616,7.730235576629639
INGENIIPIT,2.0,1178,584,-342929.8098996686,-1083503.0970003018,71.50453186035156,0.10739707946777344,7.679378032684326
INGENIIPIT,2.0,1181,579,-342958.0236729828,-1083520.0230003018,71.10814666748047,0.10731248557567596,7.630792140960693
INGENIIPIT,2.0,1870,193,-345136.12697284,-1087407.361000303,26.06631088256836,0.28978297114372253,7.553573131561279
INGENIIPIT,2.0,1885,209,-345045.8428982345,-1087491.991000303,29.236024856567383,0.2526876628398895,7.387582778930664
INGENIIPIT,2.0,1176,553,-343104.7352942167,-1083491.8130003018,77.76908874511719,0.09413358569145203,7.320683002471924
INGENIIPIT,2.0,1154,526,-343257.08967011346,-1083367.6890003018,67.25822448730469,0.10859687626361847,7.304033279418945
INGENIIPIT,2.0,1150,525,-343262.7324247763,-1083345.1210003018,67.88058471679688,0.10721105337142944,7.277548789978027
INGENIIPIT,2.0,1882,213,-345023.27187958313,-1087475.065000303,28.42605209350586,0.25375622510910034,7.213287830352783
INGENIIPIT,2.0,595,861,-341366.76685806125,-1080213.8110003008,27.054468154907227,0.2648349702358246,7.164969444274902
INGENIIPIT,2.0,141,484,-343494.08536595287,-1077652.3430003002,32.0521125793457,0.22143730521202087,7.097533226013184
INGENIIPIT,2.0,1367,661,-342495.31779062975,-1084569.4350003023,32.18567657470703,0.2191525548696518,7.053573131561279
INGENIIPIT,2.0,2234,658,-342512.24605461827,-1089461.0490003037,28.41083335876465,0.24696364998817444,7.016443252563477
INGENIIPIT,2.0,1875,830,-341541.69225260935,-1087435.5710003031,25.13421630859375,0.27440640330314636,6.896989822387695
INGENIIPIT,2.0,1362,667,-342461.46126265265,-1084541.2250003023,34.320159912109375,0.20081891119480133,6.892137050628662
INGENIIPIT,2.0,2624,1202,-339442.58751803194,-1091661.4290003043,32.245460510253906,0.21234659850597382,6.8472137451171875
INGENIIPIT,2.0,2649,1209,-339403.08823539206,-1091802.4790003044,31.014514923095703,0.2205037921667099,6.838818073272705
INGENIIPIT,2.0,2615,1221,-339335.375179438,-1091610.6510003044,31.56294822692871,0.2155776470899582,6.804265975952148
INGENIIPIT,2.0,119,454,-343663.3680058381,-1077528.2190003002,30.111268997192383,0.22448508441448212,6.759530544281006
INGENIIPIT,2.0,2645,1229,-339290.2331421352,-1091779.9110003044,31.429304122924805,0.21438837051391602,6.738077163696289
INGENIIPIT,2.0,1153,601,-342833.8830704003,-1083362.0470003018,68.92513275146484,0.09698814153671265,6.684920310974121
INGENIIPIT,2.0,1148,602,-342828.24031573744,-1083333.8370003018,67.56388854980469,0.09874574840068817,6.671646595001221
INGENIIPIT,2.0,1161,599,-342845.16857972596,-1083407.183000302,68.18584442138672,0.09700015932321548,6.614037990570068
INGENIIPIT,2.0,1897,834,-341519.121233958,-1087559.6950003032,25.828466415405273,0.25317317247390747,6.539074897766113
INGENIIPIT,2.0,1136,601,-342833.8830704003,-1083266.133000302,68.05474853515625,0.09592310339212418,6.528022766113281
INGENIIPIT,2.0,321,1050,-340300.286226784,-1078667.9030003005,33.17732238769531,0.19564217329025269,6.4908833503723145
INGENIIPIT,2.0,3872,452,-343674.6535151638,-1098702.6450003064,28.599803924560547,0.22609858214855194,6.466375350952148
INGENIIPIT,2.0,1108,570,-343008.8084649484,-1083108.1570003019,66.86470031738281,0.09658054262399673,6.457828998565674
INGENIIPIT,2.0,3072,808,-341665.8328551919,-1094189.0450003052,27.71808433532715,0.23235701024532318,6.440491199493408
INGENIIPIT,2.0,1041,1273,-339041.9519369702,-1082730.1430003017,32.037567138671875,0.20081016421318054,6.433469295501709
INGENIIPIT,2.0,2632,1234,-339262.019368821,-1091706.5650003043,32.041290283203125,0.2003876268863678,6.42067813873291
INGENIIPIT,2.0,1110,577,-342969.3091823085,-1083119.4410003019,66.63548278808594,0.09634505212306976,6.419999122619629
INGENIIPIT,2.0,2635,1234,-339262.019368821,-1091723.4910003045,31.873577117919922,0.20107640326023102,6.409024238586426
INGENIIPIT,2.0,1036,1276,-339025.02367298165,-1082701.9330003017,37.698692321777344,0.16880109906196594,6.363580703735352
INGENIIPIT,2.0,1119,601,-342833.8830704003,-1083170.2190003018,48.694393157958984,0.1295112818479538,6.306473255157471
INGENIIPIT,2.0,4733,758,-341947.970588334,-1103560.407000308,24.91057014465332,0.2528562545776367,6.298793315887451
INGENIIPIT,2.0,1160,871,-341310.3393114328,-1083401.541000302,23.272916793823242,0.26992666721343994,6.281980991363525
INGENIIPIT,2.0,1116,589,-342901.59612635436,-1083153.2930003018,64.73390197753906,0.09560111910104752,6.188633441925049
INGENIIPIT,2.0,2217,665,-342472.74677197833,-1089365.1350003036,23.93955421447754,0.2583203613758087,6.184074401855469
